"","Update","Unique.Phenotypes.Task","Shannon.Diversity","Unique.Phenotype.Count","Average.Phenotype.Diversity","Average.Task.Diversity","NA","Fitness","Generation","Pop.Size","Unique.Genotypes","Condition","Killed","Patches","Ecology","Initial.Pop","Seed"
"261",1e+05,6,1.98451,26,2.642,6.56168,NA,2.3305,3746.2,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9340",200,100,"Y","pop8",9340
"262",1e+05,6,1.87016,22,2.64369,6.56915,NA,2.41905,3728.05,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9341",200,100,"Y","pop8",9341
"263",1e+05,5,1.69879,15,2.65767,6.62812,NA,2.51051,3768.32,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9342",200,100,"Y","pop8",9342
"264",1e+05,6,1.9483,23,2.64816,6.58483,NA,2.28377,3811.44,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9343",200,100,"Y","pop8",9343
"265",1e+05,6,2.00096,22,2.63815,6.53198,NA,2.35709,3785.23,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9344",200,100,"Y","pop8",9344
"266",1e+05,9,2.32651,26,2.61435,6.43102,NA,2.33198,3763.4,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9345",200,100,"Y","pop8",9345
"267",1e+05,10,2.28589,24,2.63569,6.53033,NA,2.3758,3791.88,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9346",200,100,"Y","pop8",9346
"268",1e+05,8,2.00229,25,2.62645,6.4846,NA,2.12033,3797.78,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9347",200,100,"Y","pop8",9347
"269",1e+05,4,1.6884,18,2.64371,6.55397,NA,2.27454,3818.14,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9348",200,100,"Y","pop8",9348
"270",1e+05,7,2.01616,23,2.6338,6.53337,NA,2.15956,3772.29,0,0,"100_patches_3_cells_200_killed_ecology-pop8_9349",200,100,"Y","pop8",9349
"271",1e+05,5,1.3408,42,1.42337,3.78883,NA,1.04358e+29,369.866,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9360",200,100,"Y","pop9",9360
"272",1e+05,5,1.50992,28,1.5137,4.05263,NA,1.27688e+29,372.289,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9361",200,100,"Y","pop9",9361
"273",1e+05,5,1.74794,31,2.03257,5.47902,NA,5114340,896.942,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9362",200,100,"Y","pop9",9362
"274",1e+05,5,1.70893,31,2.16057,5.80719,NA,8096400,1020.16,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9363",200,100,"Y","pop9",9363
"275",1e+05,6,1.17086,40,0.955452,2.54106,NA,4.2486e+29,426.165,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9364",200,100,"Y","pop9",9364
"276",1e+05,6,1.11928,46,0.796152,2.11387,NA,3.6541e+29,329.78,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9365",200,100,"Y","pop9",9365
"277",1e+05,6,1.09915,42,0.780412,2.07361,NA,1.36404e+30,118.189,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9366",200,100,"Y","pop9",9366
"278",1e+05,6,1.06144,40,0.681677,1.80968,NA,5.05529e+29,316.05,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9367",200,100,"Y","pop9",9367
"279",1e+05,6,1.2342,47,0.956043,2.5419,NA,4.19307e+29,324.83,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9368",200,100,"Y","pop9",9368
"280",1e+05,6,1.20776,38,1.07585,2.86272,NA,8.88909e+29,372.669,0,0,"100_patches_3_cells_200_killed_ecology-pop9_9369",200,100,"Y","pop9",9369
"382",1e+05,6,1.34809,7,2.66157,6.64991,NA,48.9833,2806.54,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9580",300,100,"Y","pop10",9580
"383",1e+05,7,1.49721,8,2.6304,6.54617,NA,43.3613,2825.64,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9581",300,100,"Y","pop10",9581
"384",1e+05,7,1.40405,8,2.69705,6.78637,NA,40.6643,2807.41,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9582",300,100,"Y","pop10",9582
"385",1e+05,7,1.53686,9,2.61559,6.47314,NA,40.6234,2804.77,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9583",300,100,"Y","pop10",9583
"386",1e+05,6,1.38509,7,2.68046,6.73545,NA,45.4247,2831.92,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9584",300,100,"Y","pop10",9584
"387",1e+05,6,1.4037,7,2.6683,6.66959,NA,41.0955,2822.13,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9585",300,100,"Y","pop10",9585
"388",1e+05,8,1.29079,9,2.68334,6.74004,NA,43.5597,2790.43,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9586",300,100,"Y","pop10",9586
"389",1e+05,6,1.35457,7,2.69717,6.78135,NA,37.4062,2805.6,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9587",300,100,"Y","pop10",9587
"390",1e+05,7,1.46156,8,2.68661,6.76007,NA,48.1048,2816.04,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9588",300,100,"Y","pop10",9588
"391",1e+05,6,1.19419,7,2.69292,6.78042,NA,50.1254,2815.99,0,0,"100_patches_3_cells_300_killed_ecology-pop10_9589",300,100,"Y","pop10",9589
"392",1e+05,4,1.43304,14,2.30754,5.54012,NA,811523,875.144,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9400",300,100,"Y","pop1",9400
"393",1e+05,3,1.4339,23,2.29717,5.53524,NA,1127680,880.931,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9401",300,100,"Y","pop1",9401
"394",1e+05,4,1.14929,15,1.7528,4.08861,NA,36823200,611.565,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9402",300,100,"Y","pop1",9402
"395",1e+05,4,1.20786,15,1.57804,3.68532,NA,26315700,535.182,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9403",300,100,"Y","pop1",9403
"396",1e+05,4,1.45023,17,2.29552,5.53119,NA,464786,917.543,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9404",300,100,"Y","pop1",9404
"397",1e+05,3,1.48453,13,2.18329,5.26735,NA,1228420,885.338,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9405",300,100,"Y","pop1",9405
"398",1e+05,3,1.46955,13,2.26614,5.46606,NA,1490930,889.793,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9406",300,100,"Y","pop1",9406
"399",1e+05,4,1.11395,12,1.71246,3.99056,NA,8417800,652.435,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9407",300,100,"Y","pop1",9407
"400",1e+05,3,1.35124,13,2.42354,5.83538,NA,1608270,987.856,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9408",300,100,"Y","pop1",9408
"401",1e+05,4,1.14368,14,1.83191,4.27447,NA,5288640,598.864,0,0,"100_patches_3_cells_300_killed_ecology-pop1_9409",300,100,"Y","pop1",9409
"402",1e+05,7,2.26375,17,1.93673,4.74315,NA,623442,1126.86,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9420",300,100,"Y","pop2",9420
"403",1e+05,7,1.98515,14,1.80178,4.38169,NA,820532,1148,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9421",300,100,"Y","pop2",9421
"404",1e+05,7,2.0764,17,1.81814,4.45436,NA,923915,1086.01,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9422",300,100,"Y","pop2",9422
"405",1e+05,7,2.07867,16,1.84188,4.48844,NA,598229,1173.87,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9423",300,100,"Y","pop2",9423
"406",1e+05,7,1.72507,13,2.01115,4.88379,NA,524007,1097.79,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9424",300,100,"Y","pop2",9424
"407",1e+05,7,1.88372,13,1.67795,4.07223,NA,764610,1052.89,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9425",300,100,"Y","pop2",9425
"408",1e+05,7,2.00397,13,1.90999,4.64628,NA,1063290,1139.52,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9426",300,100,"Y","pop2",9426
"409",1e+05,7,2.00079,13,1.84596,4.48077,NA,682975,1133.79,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9427",300,100,"Y","pop2",9427
"410",1e+05,9,2.51218,14,2.13741,5.24673,NA,194331,1211.12,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9428",300,100,"Y","pop2",9428
"411",1e+05,6,1.67898,11,1.91655,4.645,NA,578451,1027.71,0,0,"100_patches_3_cells_300_killed_ecology-pop2_9429",300,100,"Y","pop2",9429
"412",1e+05,3,1.03012,24,1.12036,2.8,NA,17370900,669.697,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9440",300,100,"Y","pop3",9440
"413",1e+05,3,1.04789,21,1.21714,3.03731,NA,23128800,755.019,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9441",300,100,"Y","pop3",9441
"414",1e+05,3,1.05445,21,1.30013,3.37752,NA,7999100,720.762,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9442",300,100,"Y","pop3",9442
"415",1e+05,3,1.03467,24,1.21413,3.03062,NA,15836700,750.741,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9443",300,100,"Y","pop3",9443
"416",1e+05,3,1.07073,28,1.14053,2.84833,NA,18892200,665.913,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9444",300,100,"Y","pop3",9444
"417",1e+05,3,1.07245,22,1.36547,3.40838,NA,12727600,860.965,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9445",300,100,"Y","pop3",9445
"418",1e+05,3,1.00388,30,0.994858,2.50316,NA,9710030,772.587,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9446",300,100,"Y","pop3",9446
"419",1e+05,3,1.02261,26,1.14386,2.85487,NA,4162500,897.841,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9447",300,100,"Y","pop3",9447
"420",1e+05,3,1.01759,27,1.11491,2.80579,NA,9860210,779.546,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9448",300,100,"Y","pop3",9448
"421",1e+05,3,1.06158,20,1.20127,2.99791,NA,18106500,792.559,0,0,"100_patches_3_cells_300_killed_ecology-pop3_9449",300,100,"Y","pop3",9449
"422",1e+05,12,2.47762,19,2.7,6.5247,NA,27.8133,2586.52,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9460",300,100,"Y","pop4",9460
"423",1e+05,13,2.42398,19,2.68967,6.47926,NA,23.172,2587.1,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9461",300,100,"Y","pop4",9461
"424",1e+05,13,2.44918,20,2.69208,6.49093,NA,25.9209,2558.48,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9462",300,100,"Y","pop4",9462
"425",1e+05,14,2.54421,22,2.69218,6.48991,NA,19.6916,2551.55,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9463",300,100,"Y","pop4",9463
"426",1e+05,14,2.57067,21,2.69431,6.50088,NA,20.2726,2565.63,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9464",300,100,"Y","pop4",9464
"427",1e+05,10,2.27239,16,2.70766,6.55645,NA,24.4869,2590.44,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9465",300,100,"Y","pop4",9465
"428",1e+05,10,2.24681,15,2.69755,6.51148,NA,20.6477,2557.11,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9466",300,100,"Y","pop4",9466
"429",1e+05,12,2.44194,17,2.70062,6.52578,NA,20.1662,2633.37,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9467",300,100,"Y","pop4",9467
"430",1e+05,12,2.47266,18,2.68501,6.4583,NA,26.9079,2568.1,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9468",300,100,"Y","pop4",9468
"431",1e+05,13,2.4539,20,2.68608,6.46695,NA,22.9096,2562.54,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9469",300,100,"Y","pop4",9469
"432",7000,19,2.59925,27,2.65592,6.39822,NA,22.9155,183.041,0,0,"100_patches_3_cells_300_killed_ecology-pop4_9469_bak",300,100,"Y","pop4",NA
"433",1e+05,11,2.05796,41,2.68827,6.59292,NA,3083.34,1596.11,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9480",300,100,"Y","pop5",9480
"434",1e+05,11,2.16481,51,2.68207,6.57171,NA,2363.49,1630.08,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9481",300,100,"Y","pop5",9481
"435",1e+05,9,2.05849,32,2.69003,6.59732,NA,3922.33,1585.25,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9482",300,100,"Y","pop5",9482
"436",1e+05,11,2.13104,36,2.69764,6.59847,NA,1832.99,1653.17,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9483",300,100,"Y","pop5",9483
"437",1e+05,9,2.12065,39,2.69103,6.58146,NA,2042.75,1617.84,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9484",300,100,"Y","pop5",9484
"438",1e+05,10,2.08022,41,2.70281,6.62201,NA,2038.61,1671.05,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9485",300,100,"Y","pop5",9485
"439",1e+05,11,2.05245,42,2.71306,6.66326,NA,2157.89,1613.86,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9486",300,100,"Y","pop5",9486
"440",1e+05,10,2.12931,40,2.68811,6.57296,NA,1582.48,1682.95,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9487",300,100,"Y","pop5",9487
"441",1e+05,11,2.105,47,2.70076,6.61909,NA,1798.31,1612.62,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9488",300,100,"Y","pop5",9488
"442",1e+05,10,2.124,39,2.68875,6.58778,NA,3266.27,1579.11,0,0,"100_patches_3_cells_300_killed_ecology-pop5_9489",300,100,"Y","pop5",9489
"443",1e+05,10,2.59187,17,2.32731,5.47059,NA,3944.79,1149.21,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9500",300,100,"Y","pop6",9500
"444",1e+05,10,2.56887,20,2.33203,5.50824,NA,5097.97,1165.47,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9501",300,100,"Y","pop6",9501
"445",1e+05,11,2.57134,19,2.35972,5.59248,NA,4766.78,1164.04,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9502",300,100,"Y","pop6",9502
"446",1e+05,10,2.61414,17,2.3389,5.49079,NA,5583.8,1159.91,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9503",300,100,"Y","pop6",9503
"447",1e+05,9,2.61576,21,2.34923,5.54339,NA,4966.88,1151.94,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9504",300,100,"Y","pop6",9504
"448",1e+05,12,2.66933,24,2.33711,5.50601,NA,4365.4,1138.47,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9505",300,100,"Y","pop6",9505
"449",1e+05,9,2.51143,17,2.32023,5.44367,NA,5924.21,1195.63,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9506",300,100,"Y","pop6",9506
"450",1e+05,12,2.67019,23,2.35113,5.54845,NA,4529.24,1164.34,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9507",300,100,"Y","pop6",9507
"451",1e+05,10,2.57064,22,2.34582,5.55407,NA,5980.73,1170.39,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9508",300,100,"Y","pop6",9508
"452",1e+05,11,2.54423,22,2.36828,5.59068,NA,5791.63,1202.75,0,0,"100_patches_3_cells_300_killed_ecology-pop6_9509",300,100,"Y","pop6",9509
"453",1e+05,7,2.04933,21,2.43845,6.82934,NA,69992,1078.61,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9520",300,100,"Y","pop7",9520
"454",1e+05,6,1.99278,21,2.496,6.99899,NA,134399,1096.65,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9521",300,100,"Y","pop7",9521
"455",1e+05,8,2.06777,23,2.47569,6.992,NA,78852,1101.93,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9522",300,100,"Y","pop7",9522
"456",1e+05,6,2.02617,21,2.41193,6.80303,NA,82077.6,1084.8,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9523",300,100,"Y","pop7",9523
"457",1e+05,8,2.08559,24,2.40827,6.86125,NA,67223.9,1131.39,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9524",300,100,"Y","pop7",9524
"458",1e+05,8,2.07934,20,2.47978,6.97527,NA,90446.7,1094.32,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9525",300,100,"Y","pop7",9525
"459",1e+05,8,2.07186,22,2.4493,6.92742,NA,60563.7,1118.63,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9526",300,100,"Y","pop7",9526
"460",1e+05,8,1.99706,21,2.42665,6.84045,NA,95910.9,1102.12,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9527",300,100,"Y","pop7",9527
"461",1e+05,7,1.95725,22,2.41095,6.66667,NA,79593.6,1075.22,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9528",300,100,"Y","pop7",9528
"462",1e+05,7,2.01113,21,2.34751,6.61336,NA,83591.2,1098.51,0,0,"100_patches_3_cells_300_killed_ecology-pop7_9529",300,100,"Y","pop7",9529
"463",1e+05,12,2.2183,38,2.63115,6.52174,NA,5.08466,3674.95,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9540",300,100,"Y","pop8",9540
"464",1e+05,15,2.50917,42,2.61091,6.41235,NA,5.03943,3699.38,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9541",300,100,"Y","pop8",9541
"465",1e+05,12,2.30955,45,2.62556,6.50194,NA,4.68649,3737.69,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9542",300,100,"Y","pop8",9542
"466",1e+05,13,2.34835,38,2.63358,6.5341,NA,4.61707,3699.81,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9543",300,100,"Y","pop8",9543
"467",1e+05,12,2.33389,43,2.62455,6.49755,NA,5.48441,3644.74,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9544",300,100,"Y","pop8",9544
"468",1e+05,13,2.47703,45,2.61872,6.46782,NA,4.14684,3711.46,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9545",300,100,"Y","pop8",9545
"469",1e+05,12,2.37412,42,2.6243,6.49007,NA,4.61304,3672.25,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9546",300,100,"Y","pop8",9546
"470",1e+05,12,2.25974,42,2.63651,6.54783,NA,3.51661,3694.99,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9547",300,100,"Y","pop8",9547
"471",1e+05,13,2.41514,40,2.62058,6.46981,NA,4.79319,3736.16,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9548",300,100,"Y","pop8",9548
"472",1e+05,12,2.48522,44,2.62277,6.48684,NA,4.23438,3701.99,0,0,"100_patches_3_cells_300_killed_ecology-pop8_9549",300,100,"Y","pop8",9549
"473",1e+05,6,1.15464,29,0.966918,2.57175,NA,2.65068e+29,264.643,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9560",300,100,"Y","pop9",9560
"474",1e+05,6,1.06542,31,0.795911,2.11607,NA,3.84789e+29,328.664,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9561",300,100,"Y","pop9",9561
"475",1e+05,6,0.824808,27,0.48714,1.29425,NA,1.08926e+30,105.136,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9562",300,100,"Y","pop9",9562
"476",1e+05,6,1.10965,30,0.877943,2.3367,NA,9.83104e+27,304.398,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9563",300,100,"Y","pop9",9563
"477",1e+05,6,1.01248,28,0.765126,2.03371,NA,2.23336e+29,240.84,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9564",300,100,"Y","pop9",9564
"478",1e+05,6,0.929433,32,0.600504,1.59572,NA,6.29511e+30,296.801,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9565",300,100,"Y","pop9",9565
"479",1e+05,6,0.971848,28,0.657941,1.74916,NA,9.45925e+28,324.396,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9566",300,100,"Y","pop9",9566
"480",1e+05,6,1.57198,23,1.58478,4.14596,NA,23554800,896.124,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9567",300,100,"Y","pop9",9567
"481",1e+05,6,1.66333,27,1.79461,4.85376,NA,8038130,946.303,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9568",300,100,"Y","pop9",9568
"482",1e+05,6,1.12841,28,0.988039,2.62934,NA,1.90764e+29,334.103,0,0,"100_patches_3_cells_300_killed_ecology-pop9_9569",300,100,"Y","pop9",9569
"585",1e+05,7,1.36188,8,2.66345,6.66257,NA,64.4141,2835.87,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9780",400,100,"Y","pop10",9780
"586",1e+05,8,1.48195,9,2.66422,6.66092,NA,71.5286,2820.17,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9781",400,100,"Y","pop10",9781
"587",1e+05,7,1.40252,8,2.66133,6.645,NA,71.0254,2793.25,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9782",400,100,"Y","pop10",9782
"588",1e+05,13,1.61295,14,2.59469,6.3881,NA,65.7655,2806.01,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9783",400,100,"Y","pop10",9783
"589",1e+05,12,1.54002,13,2.65181,6.61706,NA,66.7886,2813.71,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9784",400,100,"Y","pop10",9784
"590",1e+05,8,1.47789,9,2.67094,6.68647,NA,70.8009,2807.14,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9785",400,100,"Y","pop10",9785
"591",1e+05,8,1.38361,9,2.67883,6.72348,NA,70.8827,2831.15,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9786",400,100,"Y","pop10",9786
"592",1e+05,9,1.64609,11,2.61291,6.47283,NA,68.7104,2797.27,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9787",400,100,"Y","pop10",9787
"593",1e+05,13,1.61238,14,2.64767,6.58886,NA,66.1074,2799.85,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9788",400,100,"Y","pop10",9788
"594",1e+05,9,1.43901,10,2.66459,6.65843,NA,61.344,2840.65,0,0,"100_patches_3_cells_400_killed_ecology-pop10_9789",400,100,"Y","pop10",9789
"595",1e+05,3,1.31291,12,1.67416,3.93085,NA,2861720,680.631,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9600",400,100,"Y","pop1",9600
"596",1e+05,3,1.16647,13,1.54676,3.60832,NA,6552950,668.032,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9601",400,100,"Y","pop1",9601
"597",1e+05,4,1.14478,13,1.64981,3.84558,NA,7482090,675.805,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9602",400,100,"Y","pop1",9602
"598",1e+05,4,1.27668,14,1.57135,3.67738,NA,7022900,582.029,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9603",400,100,"Y","pop1",9603
"599",1e+05,3,1.5495,11,1.96955,4.7224,NA,6704840,788.449,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9604",400,100,"Y","pop1",9604
"600",1e+05,3,1.14976,12,1.58883,3.70525,NA,4397570,633.332,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9605",400,100,"Y","pop1",9605
"601",1e+05,4,1.64391,16,2.02688,4.89451,NA,1722200,843.074,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9606",400,100,"Y","pop1",9606
"602",1e+05,4,1.63942,18,2.01766,4.86091,NA,808717,928.701,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9607",400,100,"Y","pop1",9607
"603",1e+05,4,1.21949,12,1.52391,3.55651,NA,7927240,641.683,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9608",400,100,"Y","pop1",9608
"604",1e+05,4,1.21716,15,1.61322,3.76898,NA,1731020,672.312,0,0,"100_patches_3_cells_400_killed_ecology-pop1_9609",400,100,"Y","pop1",9609
"605",1e+05,7,2.26798,15,1.72044,4.21611,NA,129635,1165.34,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9620",400,100,"Y","pop2",9620
"606",1e+05,6,1.86336,9,1.546,3.76126,NA,1016930,1045.53,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9621",400,100,"Y","pop2",9621
"607",1e+05,6,2.04273,10,1.74388,4.25395,NA,744788,1335.06,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9622",400,100,"Y","pop2",9622
"608",1e+05,6,1.97568,15,1.55448,3.80188,NA,611581,1146.51,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9623",400,100,"Y","pop2",9623
"609",1e+05,6,1.61062,8,1.59574,3.87188,NA,952069,1085.87,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9624",400,100,"Y","pop2",9624
"610",1e+05,6,1.96027,14,1.67019,4.07598,NA,608410,1212.29,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9625",400,100,"Y","pop2",9625
"611",1e+05,6,1.94687,12,1.63341,3.99582,NA,659533,1190.78,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9626",400,100,"Y","pop2",9626
"612",1e+05,7,1.93411,12,1.40313,3.42283,NA,717264,1154.2,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9627",400,100,"Y","pop2",9627
"613",1e+05,6,2.08897,17,1.68204,4.1185,NA,575741,1226.76,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9628",400,100,"Y","pop2",9628
"614",1e+05,5,1.73829,9,1.4502,3.5211,NA,1274450,1076.63,0,0,"100_patches_3_cells_400_killed_ecology-pop2_9629",400,100,"Y","pop2",9629
"615",1e+05,3,1.01016,16,1.11654,2.78676,NA,11038200,828.176,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9640",400,100,"Y","pop3",9640
"616",1e+05,3,0.975082,21,0.933677,2.33085,NA,18357200,737.757,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9641",400,100,"Y","pop3",9641
"617",1e+05,3,0.769966,23,0.546432,1.36468,NA,2.25e+32,154.143,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9642",400,100,"Y","pop3",9642
"618",1e+05,3,0.987364,15,1.07633,2.68657,NA,28165900,798.405,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9643",400,100,"Y","pop3",9643
"619",1e+05,3,0.982052,14,1.05526,2.63254,NA,21779800,809.865,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9644",400,100,"Y","pop3",9644
"620",1e+05,3,0.973889,15,0.981101,2.4485,NA,16432200,776.015,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9645",400,100,"Y","pop3",9645
"621",1e+05,3,1.04818,19,1.21749,3.03957,NA,17522100,870.146,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9646",400,100,"Y","pop3",9646
"622",1e+05,3,0.986309,14,1.0722,2.67625,NA,12775100,887.891,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9647",400,100,"Y","pop3",9647
"623",1e+05,3,0.961703,16,0.928108,2.31573,NA,18988300,846.478,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9648",400,100,"Y","pop3",9648
"624",1e+05,3,0.975302,19,1.03122,2.57386,NA,21295700,823.077,0,0,"100_patches_3_cells_400_killed_ecology-pop3_9649",400,100,"Y","pop3",9649
"625",1e+05,15,2.47823,22,2.69001,6.48725,NA,36.9065,2581.43,0,0,"100_patches_3_cells_400_killed_ecology-pop4_9660",400,100,"Y","pop4",9660
